UniProt_ID	Time02	Time04	Time08	Time10	AveExpr	F	P.Value	adj.P.Val
Q54P69	-0.1775790674492246	-0.6618320319303057	4.844351357582472	5.566955013023887	23.62654299403335	119.17976779913687	3.5448311314358494e-9	4.994121705557506e-7
Q54G71	2.5209213864923123	3.888595941182213	4.517937728843584	3.3198221012490317	25.202726256561867	112.38017289076872	4.901364750112681e-9	6.64951817765287e-7
Q869S9	-0.029800818120033705	0.5246565460483591	3.4646678780288096	4.028735976447084	28.523426242816036	104.59548384936693	7.277117410237545e-9	9.520028954892903e-7
Q966T6	0.07348541059450224	-0.07288007674240199	4.28202272552611	4.465100701264624	23.204947394661946	99.42427233676685	9.615414705374757e-9	1.2145263470961289e-6
Q54JJ4	-0.5408892107067357	0.9842744309447348	5.025686880149583	4.929831377392199	23.57661350813998	98.21670169457997	1.0282597842993585e-8	1.2555051966295167e-6
C7G000	0.2525995082740718	1.7256257822426597	3.419534066902231	3.299981858928865	27.46413214625411	95.88086533210581	1.17342731877632e-8	1.3865368608637613e-6
Q54CS6	-0.15272754401485814	-0.8178925178474623	-3.060003998123572	-2.716015995805175	22.883365126659726	94.76401713357399	1.2512901871047136e-8	1.432336236051427e-6
Q54YA0	-0.2244830500345119	-0.5151764113548152	-1.1063905935798886	-1.3024120432312734	30.007446122613523	90.57570937537102	1.6028819004014327e-8	1.7791989094455902e-6
Q8T2U1	-0.063177146820181	0.0443133414076733	2.834136349775465	3.7124690320735185	22.661411582195424	88.40901866138421	1.8299306096800003e-8	1.8022969027509636e-6
Q869V1	-0.19394622874193018	-0.834722028761855	-3.6552947252065175	-3.632174879391594	23.19251991934819	88.20748396144808	1.8529128711819038e-8	1.8022969027509636e-6
P54653	0.08010759592909616	0.6281059188318082	2.1741019740368697	2.4513951922118538	30.051443865774313	87.71408783880557	1.9106260340094835e-8	1.8022969027509636e-6
Q04503	-0.2811963173552339	-0.06282258708655637	3.547568670268953	6.480298861694549	23.421213858833926	87.39576863158214	1.9489829759192503e-8	1.8022969027509636e-6
Q54VG7	-0.5958709276140569	-0.1955065144568536	3.207625534944952	4.559579713381292	23.08486830831261	87.07223918536687	1.988899319645337e-8	1.8022969027509636e-6
P11467	-0.04950134857367707	-0.11151025088445406	3.5777079224697683	3.407626807391833	22.79095505089474	86.91215338725164	2.009005611984352e-8	1.8022969027509636e-6
P16051	0.549174374526319	1.400626521468256	2.1791421105283493	1.9943734836259153	28.598332958262123	86.91188463067425	2.0090395674781525e-8	1.8022969027509636e-6
O76856	-0.09870705033175602	-0.03502540597760967	-0.7531360548825305	-1.1148563172040886	30.54913466970605	86.84655994372527	2.017312940562094e-8	1.8022969027509636e-6
Q55F41	-3.14848494349445	-3.4139428522905653	-3.3275487930654593	-3.011208369088573	21.959975453728642	84.48009554211181	2.345939728825009e-8	2.0459945777823824e-6
Q54VJ1	0.30892021196437347	0.20611859873861113	4.281257758575427	4.744530457915238	22.992443845226415	82.92338078830618	2.596592097724956e-8	2.211934152085236e-6
C7FZX3	0.02979503854747722	-0.251344696527291	-2.299282647757705	-2.3151283474534488	22.432424156210253	80.89002286142761	2.9730613456567817e-8	2.4308816062284823e-6
Q54F06	-0.053484346928075174	0.4252983029173802	2.685349847517777	3.024113851783768	22.341263312561566	80.82391209299777	2.98634103959273e-8	2.4308816062284823e-6
Q55BW8	-0.2991131791204643	-0.021163369035697766	-0.5305782483611382	4.369370989964591	22.253462443922086	79.39200955253436	3.291841410143297e-8	2.611590091877366e-6
P54670	0.02557526703111671	0.6840183001313754	1.5572227409102204	1.588487936522121	28.888709998038852	79.13308261956578	3.350934597822446e-8	2.611590091877366e-6
Q54QT8	0.3269667950133688	2.971328849846128	6.455925317272757	7.092043707475181	25.234970425611035	77.78004163349955	3.680808147809265e-8	2.8089167177969452e-6
Q9NGP5	-0.20948701244584886	1.2259573905464318	1.8367065527825002	1.4802248275350287	26.212864417278166	76.33059363101376	4.077442824205312e-8	3.048096543890624e-6
Q86L18	0.14619681405707635	1.1974968586001886	3.0772731485244793	3.1513377637559543	27.497366516485556	75.05196390841539	4.4696305427436363e-8	3.2744513356139883e-6
Q55CE9	0.7699154939708176	1.139592792095882	2.2733910741045316	2.332164246216395	28.2843404330171	71.06834300231543	6.009512816601476e-8	4.316244205335531e-6
Q54K41	0.3130607999178253	0.3104582230203072	1.1512761601100376	1.297406575270057	27.037065969803084	70.38346406259072	6.333373880525643e-8	4.422075514545085e-6
P13773	3.2534917090906816	4.251613398255874	5.246100805199967	4.36158317839035	25.62982535973247	70.25110356534302	6.398307460302744e-8	4.422075514545085e-6
Q23925	0.12092662212534314	0.5441020095394354	4.473878095442572	4.772509875076182	23.162503516273905	69.63123190293048	6.713025238432367e-8	4.497832785393856e-6
O76765	-0.32334804972711706	0.6595469108975747	4.746147429903979	4.530044253416253	23.527119989465294	69.55399348823602	6.753502680771556e-8	4.497832785393856e-6
Q54WE0	0.2486945317688853	-0.3714697033688113	3.7344056286716873	5.467747890239248	23.157197625601633	66.7766721290763	8.419659782805907e-8	5.507359604360364e-6
Q86I43	2.3412119516386607	3.11647429339423	3.0442542615386405	2.7734218790752485	26.225826712117676	66.51859050374377	8.597763128027745e-8	5.525194094379934e-6
Q54YA2	-0.19200605701444226	-0.5356800377589759	-0.9787314694752499	-1.2510977882160386	29.32314777203067	66.10019281511937	8.896008527234748e-8	5.618289523320842e-6
Q54V78	-0.12521344160351358	-0.07375382401871676	3.844475758628002	4.157992449115862	22.86856972880863	65.48916719662608	9.353720949604167e-8	5.712578857034139e-6
P34117	0.10459353421486789	0.41824766401161595	1.4814154642668795	1.7115034062299033	26.219298381942004	65.48464086543945	9.357213525035444e-8	5.712578857034139e-6
Q556T4	0.03305540211892375	-0.5356393205181488	-2.6238690465456798	-3.3864028880197363	26.76091819513169	64.59798228833338	1.0071951956647776e-7	6.048124592983738e-6
Q54DL7	1.3796994689091233	2.121994396229049	1.3989751009147462	1.2827957278738193	27.820017807941415	63.82671655051378	1.0746369937166604e-7	6.349024690296978e-6
Q54R85	-0.2864222422096241	0.0805336925470279	3.0829434259095447	2.9010364979149776	22.565109290806394	62.45203637724783	1.2084916777730064e-7	7.026515897908766e-6
Q55E34	-3.6541622706444277	-4.092451699641173	-4.182535109320443	-4.024657732880971	22.249510171419775	61.78372901414505	1.2806046771907766e-7	7.273647518227594e-6
Q55F29	-0.2403035997525487	-0.43648070006693424	-1.0125997240887639	-1.2799120834700959	26.39019349056334	61.69362153994415	1.2907100428195294e-7	7.273647518227594e-6
Q54QI7	0.1719155299991871	0.8056409794072295	1.4244074859387297	1.3979553463205998	24.92043465405296	61.07709416848934	1.362425553938389e-7	7.555617395333191e-6
O97113	-0.2144925834029859	0.6567889005923585	5.778042208700435	6.288289234996559	23.982467557182904	60.846746773875175	1.3904157546042316e-7	7.555617395333191e-6
Q1ZXH5	0.08665978641190146	0.6050738320507636	2.4037856920171694	2.470248527519101	28.59466412993487	60.647450951071534	1.4151798561547704e-7	7.555617395333191e-6
Q54R96	0.26383942824104256	0.004729572086365351	3.3122359701279676	3.612932654382748	22.760166192157968	60.52976286582967	1.4300471470754782e-7	7.555617395333191e-6
Q5TJ65	0.2332106455230594	0.4081454700848784	1.066064799820129	1.336314792710214	28.05540357841187	60.421549153632256	1.443879928128101e-7	7.555617395333191e-6
Q54WE4	0.07713106373736785	0.4215945476582148	2.9680072071424988	4.806742301836911	22.63216333938328	59.456767171144264	1.5744226972162232e-7	8.122690619581726e-6
Q553X3	1.5483890152300641	2.0976859159029835	2.7072318232862154	3.1929051634299714	23.263083976821957	58.17712001468129	1.769624161924524e-7	9.002962923791015e-6
Q75JW4	-0.19169843147800014	-0.1111277066867196	2.393124392129639	3.24488328314604	22.43911787745379	56.96982742057921	1.980380843200311e-7	9.937171272113342e-6
Q54JK8	2.116845972346769	2.4406714563290683	2.4689023212918917	2.687356399959758	23.88945636666326	56.588014217351564	2.053086821631303e-7	1.0129514285969465e-5
Q55CE3	1.6820592087237465	2.9592714437303704	2.6416203311429434	2.517289194200004	25.319799785258365	56.48102518160073	2.0740201240723717e-7	1.0129514285969465e-5
Q54K61	-0.35716649593456506	0.28550299510307164	1.9397694304106659	4.009604107595808	22.666311908798285	55.78545336851367	2.2164058161508585e-7	1.0682492769158677e-5
Q55GR3	-0.23934728675487996	-0.21194776022678175	2.571017970559021	3.1135141489199993	22.56231461861161	54.86623379286849	2.4226043148058895e-7	1.1524674811862302e-5
Q55DY0	1.3176410606274171	2.4081311945921766	2.1655560273554695	2.4151148988652955	26.204513538501594	54.326818548737926	2.5541030792667383e-7	1.1994460999171875e-5
Q54DX0	0.2640641146732221	0.17077242390483452	2.733351566971499	3.578534717809741	22.48206859273699	52.4942870782386	3.068051700692334e-7	1.4225662505868379e-5
Q54CR6	0.6741002737029828	1.112527749556347	1.339670066490764	1.4896327815769508	28.30609648687379	51.90487673069783	3.258588248961987e-7	1.4891061696773101e-5
Q54TS5	-0.11513786948602188	-0.2103435050074707	-0.8269462333706081	-1.2626606583914237	26.77353270715429	51.80315272822055	3.292863765871202e-7	1.4891061696773101e-5
Q55FV8	0.11876531937224259	-0.38116659944075826	-2.5946933956852467	-2.6898909858811266	22.834653325444012	49.23184255673747	4.318325452498521e-7	1.912629155216488e-5
Q54HP1	0.05429519345462684	0.07219971428614864	1.9534773882752228	2.220333449711873	22.240763164170932	49.19866523334487	4.3338307366357764e-7	1.912629155216488e-5
P22549	2.890572836013448	3.206361597498468	0.08536958399680146	0.05561217746590473	22.595431121542333	48.959747880844496	4.447442285408611e-7	1.939402510887112e-5
Q54I82	0.054164244322026996	0.33881589634478426	0.766240626927789	0.7734234284548827	27.40103315608423	48.39588354221377	4.729756596091887e-7	2.029862267664798e-5
Q54DU5	1.7353202797675726	2.1706920058241144	1.5543917763706907	1.2504063749085481	24.789450870247002	48.32691381501234	4.765715397738811e-7	2.029862267664798e-5
C7G007	-0.12693421275127179	0.06243890721851145	1.0709215398347627	1.0952677239298376	26.06344945626733	48.19934766728683	4.833075681811503e-7	2.034891519824774e-5
Q54MD5	-0.5028998206195566	-0.1110308860328672	1.3608686376421852	2.6466063973119764	22.222680887003126	47.74615189989747	5.081610683678715e-7	2.111887456389224e-5
Q54RZ4	0.12976452685938691	0.645980422829968	1.5878171306291513	1.4354015108499623	28.81043913012435	47.65874490779139	5.131258084046982e-7	2.111887456389224e-5
O96042	0.7791390977762619	1.0528581294781614	4.122872971625624	4.341545552261916	26.654705590972377	47.473088543091166	5.238616990450643e-7	2.129979810144216e-5
Q54D94	-2.497755678253509	-2.898713710221274	-2.699462440275558	-2.32653898076149	21.79522552165709	47.38325162113004	5.291514133855409e-7	2.129979810144216e-5
Q54JP5	-0.23595202780388327	-0.5148795354369223	-0.9694837574752662	-1.2282910896138608	28.51804662498252	46.919452863007976	5.5748096590722e-7	2.2196225849110293e-5
Q55BH8	1.2238525372680098	2.031227959855814	2.8242347692699705	2.7249409091077856	24.41615625577089	46.429291391659774	5.893808324976232e-7	2.3213999886438647e-5
Q54JJ7	0.13973306542049735	0.543803999842054	1.1469310564516746	1.2191657176161192	25.427290378578128	46.25355892169594	6.013371157521417e-7	2.343295590425633e-5
Q54ZD2	0.1168300278842556	0.11139717529834726	2.2643903899767466	3.199550479767189	22.392908144332548	44.25040959130713	7.599470413042774e-7	2.930195802418493e-5
Q54C80	-0.31628127444289394	-0.3146566194044983	1.6389683064650558	3.4532493606895005	22.562109700405664	44.12408363479016	7.715027786528773e-7	2.9437652897973847e-5
P05987	0.09977798552788185	0.765973742056344	2.21741540873459	2.441338968162445	25.66759301738093	43.90237412080216	7.922874002392545e-7	2.9919059248210195e-5
Q555E4	0.2094337047298707	0.6789300480201317	1.6561188362750692	2.1247204818854626	28.686528186316313	43.559693187326005	8.257232665154887e-7	3.0863513522920766e-5
Q54FY5	-0.15411824139756478	-0.02660134145987272	2.2969738612665282	3.768541989122024	22.612788447124565	42.97405172574298	8.867884753864145e-7	3.2811173589297337e-5
Q54Y64	-0.43767408594952223	-0.4181506373057566	1.7976261241911744	0.010360115667416696	21.65425332036381	42.68190571723413	9.192295062757208e-7	3.3671376814879656e-5
Q54UX3	-0.0973068538197732	-0.5641947864021424	-1.3391892645162082	-1.7719249994534931	25.034687637096056	42.59188096692701	9.295061746321601e-7	3.3710704135421805e-5
Q54YR8	-0.13463323262011348	-0.552977776906788	-1.0379320804238426	-1.5625415450029452	26.46085300626103	42.1673637665575	9.79825784430251e-7	3.4922402733110135e-5
Q869W9	-0.19986149616236232	-0.5810136037206673	-2.9256488323816536	-3.700563212364545	29.349393034401835	42.14973268291051	9.819840244363483e-7	3.4922402733110135e-5
Q55EK5	0.2728544873035991	0.9689217701617671	1.7908462548933186	1.9768529446330962	24.068111363931767	41.81570960851694	1.0239480929332283e-6	3.606463331167707e-5
Q86AA1	2.1150445200384747	3.775278845135445	5.216700337333027	5.5676463209022105	25.336300612570312	41.421703312346544	1.0761893974223653e-6	3.754363583579166e-5
P54643	0.02566275340210153	-0.020377154695945723	2.3418662936443924	6.5017511852536956	23.099646012431503	41.3296135615587	1.0888477432755012e-6	3.7626880034133594e-5
P34109	-0.020891368182472652	-0.19489828156080655	-0.5364555909682058	-0.8151273438035077	27.911198693444955	41.199028946374156	1.1070989829936692e-6	3.7900033408465515e-5
Q54XR4	-0.2604759068858881	-0.27743780571088694	-0.7536526561853725	-0.8542463387458042	29.326442788464025	40.42961576770778	1.2222435906994898e-6	4.145442845122436e-5
Q54HN9	-0.22433716500493023	-0.37372692001259256	-0.8174106853908057	-1.0455455156864748	27.94298614724161	40.3049999641179	1.2421914343552289e-6	4.167836121485942e-5
Q54JR7	0.13529553544729914	2.012677146136936	3.8427509394286297	3.3154219766415576	23.1316297742226	40.24702315409837	1.2516024388846672e-6	4.167836121485942e-5
Q7KWW3	-0.01572920535379753	0.1991119398335407	0.7789727972710407	0.9285208753186718	28.1373260569095	40.09686865228621	1.2763685565713579e-6	4.212016236685481e-5
Q54BL7	0.6401131341431083	0.9345323160791135	1.95040712046305	2.0361573095326886	27.690005824907132	39.99286021202132	1.293861617142656e-6	4.2316206282085264e-5
Q54DN6	-0.3057900848198749	-0.7657869534157998	-3.1198768123491734	-3.2686911421845894	23.236315998357213	39.75941538743187	1.3341616210300935e-6	4.324808865339144e-5
Q55DZ2	2.067827863932524	2.819571047873023	2.6347681397730005	2.515690300256456	24.26619728667987	39.627081946804424	1.3576618785195646e-6	4.36238198334839e-5
Q54QR1	-0.3424768651043274	-0.16693419051710837	2.1385074651233507	3.531437692733439	22.681334581444144	39.5034867441435	1.3800512094024155e-6	4.3957631130791725e-5
Q55F35	0.8777601328016134	0.06812373805866502	2.7772995492791184	3.110106237671035	22.539590819407618	39.04002043512642	1.4679677772549155e-6	4.635487903521341e-5
Q54NZ7	0.0167665811929701	-0.06992637187277763	-0.28921776616817174	-0.9938142457374078	26.76387556804724	38.3872913752569	1.6032179375300371e-6	5.019305389036347e-5
Q54KM6	-0.16529979550168916	-0.22859875207147526	-0.7235520108065331	-1.0776382214257954	26.44370936883758	37.5716898359684	1.793370899187001e-6	5.567048816713546e-5
Q54FB1	0.6675650026627944	0.9740785583714783	1.2563202166670844	1.3526703639639206	27.937392295051207	37.38318582610308	1.841020727380592e-6	5.6669402726009316e-5
Q54BA1	-0.2478502260488359	0.46740597026704983	2.313134798650884	4.42557479460726	22.564608032806778	36.54772029198297	2.0709843355140594e-6	6.30996860666114e-5
Q54CD7	-0.09330736556401961	-0.3555965001401249	-0.853970284018245	-1.1558497006303603	27.47945066063836	36.502474907731596	2.0843740142123887e-6	6.30996860666114e-5
Q54NC1	-0.1154071109104116	-0.3911032026475931	-0.874194199676599	-1.1079447199618293	27.164517765525833	36.163209747231605	2.188084661627013e-6	6.569634520934221e-5
P34137	-0.14396138470476003	0.17434209187784885	1.2018913428525286	1.2062888193607346	26.770925233982005	35.971148797391876	2.249484166715765e-6	6.69907357941451e-5
Q54R55	-0.1263836238138219	-0.32863099319318617	-1.1519685932171893	-1.3331733968912551	27.918796458483314	35.28341172194059	2.486607572587592e-6	7.345518982571249e-5
Q54C10	0.5359281914032674	0.8848006025222324	0.9611013750444231	0.8103906930115605	25.281801082071173	34.982789501812974	2.599420459279407e-6	7.617341713872374e-5
Q55DR6	-0.2208388735359736	-0.33006549197876717	-0.7972974592413259	-1.049311698168085	28.66394137164572	34.91519375809984	2.625609292609013e-6	7.633021300656202e-5
Q54BI8	-0.15218726834386903	-0.28402843239989284	-1.3086559596225957	-2.1856534553022886	29.29992143761602	34.84595165203574	2.6527583419508883e-6	7.65122346973709e-5
Q54TU2	0.2243880810545771	0.2870652399092638	0.8995722314659018	1.2493991850863533	26.99036143188372	34.740107929477034	2.69489930678199e-6	7.712043875580024e-5
Q556N5	0.06660978609666869	0.25534518208050827	0.8073383421292182	0.789737870146209	28.05789840336462	34.58559226463301	2.7578410134511942e-6	7.830985761450949e-5
Q65YR7	0.5469359389321748	0.49119982082572305	2.6318611934061966	2.616996200601354	25.706909564699338	34.48287647726231	2.8006393985012007e-6	7.891340089776845e-5
Q8IS15	-0.10633834634691176	-0.28559732563471135	-0.8496414332315481	-1.3777531422413472	24.141735008669407	34.27571392632308	2.8893574829500605e-6	8.06049845368028e-5
Q54DE4	1.821725541854782	2.0819351028365065	1.6875923850179464	1.447971276999404	23.1902904590661	34.240683393892624	2.904684127452353e-6	8.06049845368028e-5
Q54EN4	0.10989932123267099	0.2435283756521388	0.7711265553908446	1.0545219447140728	28.9346117516208	34.03435573160701	2.99692205196659e-6	8.253928929589187e-5
Q23892	-0.4084634327368338	-0.5066052693294242	-1.1459108479647722	-1.4250549705806057	27.38772786844368	33.72268877783125	3.142868399207587e-6	8.556659235753494e-5
Q54N49	-1.1300709028214717	-1.7159809949556004	-2.5164259929082924	-3.1777749044895427	26.286344290871273	33.70052902392396	3.1535599148968654e-6	8.556659235753494e-5
Q54YZ3	0.023742231364588605	-0.30250793768343137	-0.870500546790626	-1.2620396348156435	24.3546762109239	33.60712392124396	3.1990982612963823e-6	8.616394802300477e-5
Q9GYD9	-0.47589876296897193	0.2647209863962022	2.7894575834883173	3.3842204366432935	22.546886765218968	33.4398426599219	3.28260169830737e-6	8.776766438613063e-5
Q54M75	0.24004734235756459	0.46241916320323323	1.8588951488529948	2.48437307918269	26.638860722383054	33.31626116964127	3.345940075813932e-6	8.881288766453937e-5
Q54HZ2	-0.147523450943016	-0.17796350939319103	-0.5168953672840019	-1.0983378153316785	28.17336952257461	33.08026483535018	3.4709324423567434e-6	9.091642215119692e-5
Q54GD0	0.15918858725594567	0.5733815087292977	1.0340017617906172	1.1133660829346805	25.844160698691784	33.073068893187084	3.4748291294478757e-6	9.091642215119692e-5
Q55C57	0.1643777753551981	0.13639791637791923	2.407087961405838	3.033616653956433	22.42636221940245	32.8224248291001	3.6138229446018214e-6	9.388250670976221e-5
Q54ND0	0.948226059733363	1.1399869310424409	1.5952454029937646	1.5149003134171124	28.62072065457424	32.272906133054434	3.942106173867744e-6	1.0168968249913764e-4
P34090	0.8777015918372298	0.4373620049275135	-2.49676498693786	-2.539819002928711	23.428080717633826	32.15308528053879	4.018272986248994e-6	1.0292960803237808e-4
Q54WL9	-0.15635861085781155	0.011349047603143344	-1.1546427305799754	-2.847730343883699	24.03619463326357	31.884925940482837	4.195095615326595e-6	1.0671274471487027e-4
Q54LN9	-0.3137011757039263	-0.593832616070617	-0.6532530732092584	-1.922231598493632	23.379473652143158	31.761549823292896	4.279513928160825e-6	1.0805868286107845e-4
Q8T869	0.10908657810683205	0.1995867394308516	0.505525355889719	0.6896603627528903	29.503988870307047	31.716370509071687	4.310925891150013e-6	1.0805868286107845e-4
Q65YR8	0.5967434702929183	1.1642567123735126	1.61776670383115	1.4889359006379856	30.33155507658722	31.6430531414201	4.3624805178925674e-6	1.0805868286107845e-4
Q55BC4	0.2723788882191899	0.4310733122592731	0.9543251265917567	1.0656960713255657	27.149351093262545	31.63807475361457	4.366007388326402e-6	1.0805868286107845e-4
Q54NU7	-0.34467712838782105	-0.23841469927097036	1.0401819893267281	1.3016525443004212	25.834579533376317	31.55765532697433	4.423446683020443e-6	1.0874553825438846e-4
Q54H57	-0.06718838469662959	2.635374545717635	3.6464020773467167	5.627666888267816	23.90158174026835	31.37423363493579	4.557813384766225e-6	1.1056863700286865e-4
Q54BQ8	0.12423443279143326	0.1630673057525421	-1.1043519937294206	-1.7097938850444685	28.403519133700126	31.374016216273994	4.557975481144736e-6	1.1056863700286865e-4
Q550U9	-0.18148292831386614	-0.32143757916441196	-0.8980413132784532	-1.2494403751589525	27.47680073689362	31.275205052925408	4.632350974808223e-6	1.1112649887192984e-4
Q55DC6	0.03256317934281787	-0.3322184656395946	0.13857273863925312	4.419102439112546	22.021618159482326	31.262985657777108	4.64164737302901e-6	1.1112649887192984e-4
Q54IJ6	0.34604490036320285	0.8170374235647788	3.1586495935973633	5.392780513481346	23.30537924713401	31.157650823441905	4.7227015460617606e-6	1.1153837931078672e-4
Q54FM1	2.3960535273198773	3.000401091780971	3.1564239904784106	3.0038345889271123	23.51148456142839	31.12684247633551	4.746722141551453e-6	1.1153837931078672e-4
Q54SU8	1.0183907617486434	1.7708384703609976	1.6751455753556257	1.559668085330465	26.959621434783173	31.122395446377528	4.750201248289033e-6	1.1153837931078672e-4
Q550E3	-2.370935108490018	3.4564213683630722	3.9907471936204	3.6363229236023167	24.874117021924103	30.969445245783838	4.871706883606242e-6	1.1366281729076219e-4
Q55GG8	0.02958026386503436	0.4432003488628274	0.6827553195683767	0.7269367706556938	24.29574209809172	30.731500059161668	5.0680800323825635e-6	1.1749605796593247e-4
Q54GH3	0.5117986227479002	0.7300359763048977	1.3518390501757247	1.3777660051561944	26.12573863837774	30.678259228416827	5.113284778951188e-6	1.1779850405847924e-4
Q559Z3	-9.805842747011755e-5	0.8201615123186161	2.932497502741044	2.7706960078922935	22.628355908227725	30.57263763826804	5.204375324512082e-6	1.1914766758554848e-4
P42529	1.208111587475707	3.231031105847627	7.660264010104434	8.317992922887104	27.664643017161854	30.44900699328916	5.313432579009823e-6	1.2088884184418002e-4
Q95US4	-0.5365174319877524	-0.9060267518745562	-1.305572150067371	-1.676603281523892	25.830601748818818	30.27436958237902	5.472098643537314e-6	1.237302304399826e-4
Q55DA4	-0.254853826261218	-0.38415401944829464	-2.049008259643287	-1.306756105933543	22.792850076175235	30.14113295461764	5.596905338346172e-6	1.257758543212394e-4
Q54N44	0.13458868260740522	-0.12677619890743133	-1.2641252206843576	-1.920281450244424	24.711278986806192	29.828412815013504	5.903227512249881e-6	1.3124384394189861e-4
Q86IG9	0.39252711746002494	-0.5120450892468261	-2.9217088591859794	-3.3142293346588096	22.690550770157593	29.819853682727214	5.911884862247686e-6	1.3124384394189861e-4
Q54G77	0.04726473809421699	0.18133747661607794	-0.4138047481176652	-0.6034426941819575	31.409805013333468	29.738651687335743	5.994765862583382e-6	1.3228209249784898e-4
Q8MUF9	0.2661238316258917	0.40387761408167017	0.895611485533908	0.9315970921042764	28.380206949010308	29.47243299035558	6.276236861140259e-6	1.3657744843738817e-4
Q8MVR1	0.05663859695941474	0.24411198994135172	0.8508985298064142	0.7147822325813143	24.724546491735477	29.472254101026426	6.2764311591640955e-6	1.3657744843738817e-4
Q86AU2	0.04382064822774967	0.03456265983145962	0.08085401819404724	4.157145537557245	22.268789051587188	29.410488858933885	6.343941493070241e-6	1.3657744843738817e-4
Q54PT9	-0.20380426686376765	0.21697080805867588	1.476180861307146	2.097346565526325	22.090879923821248	29.393694510883684	6.362445400640316e-6	1.3657744843738817e-4
