UniProt_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
B0G143	436.9360675040603	-0.8977222976633912	0.28006142155485764	52.36376952298883	4.543106235119222e-10	1.2423081665652793e-9
B0G144	461.62425218364723	-0.015125271506186772	0.25179536352782617	10.819075048003754	0.05508756905728281	0.06406546711971293
B0G145	1731.4822991731187	-0.7865945310116349	0.33619111311135896	23.8182315105866	2.352876287125303e-4	3.596640204281307e-4
B0G146	477.5254998467251	0.15704183070823524	0.22847029847281114	5.804353719720268	0.3257240707868287	0.34763157853703885
B0G147	2196.6866799544173	-0.7402037117798018	0.23103793681777554	37.0904255960653	5.74460573874935e-7	1.1666756175150604e-6
B0G148	46.014753409653935	-1.8925342185033023	0.4055470779976949	29.641363887793545	1.734998037717594e-5	2.997349029353734e-5
B0G150	1033.8141353004553	12.410274024667945	0.8091993533226522	704.1290103785192	6.287446689526366e-150	1.4640182932938458e-147
B0G151	705.8308917760437	3.0258967586903682	0.4733720953506121	77.49914545523643	2.797300469579729e-15	1.1076482561799806e-14
B0G152	282.2377314735134	0.4857161795862878	0.38545521778253433	46.24698097555893	8.089018858405974e-9	1.9740597173020365e-8
B0G153	63.50223796074888	10.73857476610858	1.1158645988550646	542.249217700659	6.033873371000955e-115	4.19667647251891e-113
B0G154	239.32584566712652	-4.66572565349013	0.40373392380746015	304.3797827084028	1.1454756744317718e-63	2.1870213812546715e-62
B0G155	3053.3459412188063	1.4619907791233169	0.316041808002783	41.97053957917285	5.971819695597573e-8	1.3401248849684813e-7
B0G156	1148.7402293941743	0.514182076769016	0.23956123193120704	25.800478654207723	9.754802095362972e-5	1.560622632463522e-4
B0G157	740.869208194404	-0.7348557296204096	0.40872345491695544	10.961684478385962	0.05214498203614425	0.060861381997291165
B0G158	128.6048007144524	0.2408630601375123	0.36382028379350334	14.1320809351285	0.014791834115863985	0.018450603844767575
B0G159	721.9894580450526	-0.8529864965490623	0.3038668766725023	154.39047341965374	1.5512987377992074e-31	1.283085774561182e-30
B0G160	14110.01270940526	-0.11796272548044155	0.3176056037583533	156.40408212700765	5.778023552457175e-32	4.846390780764981e-31
B0G161	111.22905864803901	-0.24557682555957333	0.28785551482391863	8.349970836327117	0.13797364869753395	0.15352542605436173
B0G162	1523.0756974568556	6.018656178647073	0.38920819105283627	247.4752803117874	1.913357845426553e-51	2.758274008393514e-50
B0G163	621.1878912726305	-0.3723482111951424	0.22628268875937213	23.83092749043834	2.3397073190173416e-4	3.578552776523597e-4
B0G164	511.17139203697974	-0.8235415880727301	0.24475430235057558	24.30277378448801	1.8987169962231314e-4	2.9431487332193864e-4
B0G165	3044.8041171171585	-0.35908814931472466	0.24143354239057285	22.444858602711292	4.308475164580285e-4	6.422836115214952e-4
B0G167	598.0154671546983	1.041319107988048	0.607036678010062	16.030316945913285	0.006758048603022224	0.008776122525093482
B0G168	698.9619642822208	-2.67740022644756	0.47852321236702383	223.05796481549362	3.2873926461447087e-46	4.211873520676552e-45
B0G170	28.79471919405452	-1.468183551822042	0.47718585745987663	71.34335963771122	5.382280579019173e-14	1.9662212579084024e-13
B0G171	2.9704976095150424	-4.062817473646303	1.306080100525795	15.642835113658165	0.007941344074032257	0.010219840968035505
B0G172	1133.715814116915	0.29668021725421706	0.2689888337347628	15.929467504558659	0.007048359170368606	0.009128775704210175
B0G176	0.03992246248163984	0.6090717997760192	5.201394295456736	-1.0436275391410312	1	1
B0G177	674.6033719906023	0.9066303801563631	0.26452909047310363	30.860488576642638	9.980484703013831e-6	1.7701767122699313e-5
B0G178	3.778973475213759	-0.8710509772690177	0.8994507774365528	5.238213325930346	0.38750547695468185	0.410135490480395
B0G179	2666.9928951443244	-0.8263587394855633	0.39142251882290763	86.33200775686089	3.9565945201845246e-17	1.7311717281738744e-16
B0G180	4942.163696225783	1.0917975197715604	0.3135806376829821	63.9256089538971	1.8718836061753273e-12	6.133296208548159e-12
B0G181	516.0881671846333	-1.0632773580429176	0.28545718010553384	52.97621024534112	3.4013876835146794e-10	9.42132492322879e-10
B0G182	2767.520357170249	0.639340403390992	0.25490664484919484	31.89711731619741	6.226562664251173e-6	1.1311518435684245e-5
B0G183	1639.8498847341332	0.7661876370298929	0.3171847009385898	65.99918863160104	6.953000056927363e-13	2.341200364971675e-12
B0G185	1627.75965991245	1.0030861387068408	0.34055782747468794	33.51837371512107	2.9688157673076402e-6	5.587591931757536e-6
B0G186	1064.6624769745224	1.7629203661836907	0.32727231094516307	75.27018201658501	8.17019739752618e-15	3.151277793478679e-14
B0G187	55.932675401486186	-2.2885283099244833	0.41964389699554067	36.33646525927102	8.134102882629228e-7	1.6251515757478392e-6
B0G188	619.6520726887419	0.014119321089839588	0.26830950890957644	3.007807173730555	0.6987821252933819	0.7201631236425876
B0G189	599.6542542782914	-1.2496920023860933	0.38309306108050967	24.091351917177803	2.085101737018304e-4	3.217623498804647e-4
B0G190	341.8364033308034	0.45563055818612946	0.3231825170405978	15.72760167609431	0.00766638515796153	0.009886184857563924
B0G191	549.7811755529515	-1.731321301452955	0.29143838252876153	92.22937940140866	2.2846300836199317e-18	1.0832524491214292e-17
B0G192	2160.51991537972	0.02325448270641467	0.6505238687991378	15.757570186494547	0.007571409668621717	0.00976959028558092
B0G194	188.04195377915713	1.582275748953276	0.3913828509536964	37.11509291822318	5.679553740944661e-7	1.154558742062218e-6
B0G195	114.42048777883912	9.278789350914098	0.8288644538776975	367.2352731624626	3.4013553238342057e-77	9.153747958187985e-76
B0G196	110.27603900923073	-0.625774937013672	0.41386859327588305	27.154526016989422	5.3222757719729605e-5	8.746071769500212e-5
B0G197	9663.948244106368	0.3801753995920224	0.2860643540507214	13.18888109673577	0.02167159974594555	0.026519422469875795
B0G198	1700.9929423992533	-4.362616812903923	0.39809249508943834	203.42256928340908	5.262071716334635e-42	6.002348259175749e-41
B0M0P5	1822.1630144719772	-0.7545025991098723	0.32751191027191795	22.51300722873532	4.181509375306961e-4	6.24573238305855e-4
B0M0P8	1074.8731645446533	0.9985049012091275	0.3044195136669614	85.61493127770535	5.594021296409369e-17	2.4317192413084717e-16
B0M0Q0	435.34393499977637	-2.1796241530678224	0.4055951612546113	115.24995012218665	3.179261415620337e-23	1.876202150011539e-22
B0M0Q3	1944.5964974242522	0.08885686974457373	0.2997456652958542	15.363006380546551	0.008918820907023941	0.011409230948899252
C0HLF1	425.6898483708373	0.1515237156132635	0.3375894970061135	26.901247405496804	5.9624547149789937e-5	9.744255790683552e-5
C7FZV9	2001.620360704436	0.143498641920256	0.3764442503201508	42.28812339023693	5.150243366541093e-8	1.162576537387179e-7
C7FZW2	260.77462059859124	-2.76244341160943	0.39896709012084	145.6331235256862	1.1344707691802916e-29	8.71686973363709e-29
C7FZW3	607.3853598287903	-1.2561816832712396	0.39164263575597896	24.775432424901794	1.5395518423295859e-4	2.4122498220000284e-4
C7FZW4	343.3268635521113	-1.4808308755469548	0.36596337225353853	154.26996867700825	1.6457376264469344e-31	1.3601462744500858e-30
C7FZW5	583.8279278346997	0.9033937890838593	0.2780498494925134	14.133799968064693	0.014781470941991975	0.018439824744895885
C7FZW6	5.400944830813053	1.445893203226058	0.6387400280531341	58.826882282553584	2.1234457258698657e-11	6.443123844133748e-11
C7FZW8	37.15214378379039	-2.0134805825317432	0.5095749240947537	41.352847665936366	7.962143393046492e-8	1.7663353147043835e-7
C7FZX1	1262.887736340901	-1.933247421831011	0.2784935028402801	84.48013896562662	9.674994639916549e-17	4.150134865364283e-16
C7FZX2	85.91474242587232	-3.566898519632365	0.3877652782189432	126.9051343590074	1.0793526123014028e-25	7.110052786199462e-25
C7FZX3	396.5974335733397	0.657023865764352	0.3166903696327901	32.91504642747924	3.912469411205104e-6	7.269117062171356e-6
C7FZX4	1.18206772462218	-0.8491459866157254	1.2635150346009194	2.528158379117855	0.7722485209260531	0.7915362591042062
C7FZX5	2.785119236696449	-0.561329580399704	1.0346851479779995	5.133910525971515	0.3997572812639539	0.42260168176255525
C7FZX8	95.31447330236115	1.1269156218907073	0.31314700335053086	15.28285288297019	0.00921971257488521	0.011778666673377325
C7FZX9	429.20860147520466	4.150003705499516	0.37193781088577677	244.06712512664689	1.0301657374852172e-50	1.4614708892985645e-49
C7FZY0	91.02731467035129	1.311287835396173	0.3996258501694477	22.791807024284367	3.6994443626604454e-4	5.557468242420201e-4
C7FZY1	6383.69231998321	-4.096341209383531	0.453273958095595	140.28653495521604	1.5551150781151165e-28	1.1559221097634291e-27
C7FZY2	5019.639530402889	0.3320950094076374	0.22962958704204658	57.171020516831845	4.662695621056447e-11	1.3777140081968443e-10
C7FZY3	0.9005864860409011	4.330624184432797	1.8366249904139347	7.475126629973033	0.18763356338370135	0.2055591912472085
C7FZZ0	4035.809862524819	0.8877477991572069	0.24596779463543106	65.36283425802054	9.423937499713128e-13	3.1465023241716744e-12
C7FZZ3	284.41099818918906	1.4450690699145972	0.292674554774706	34.9990571271378	1.5053027171016027e-6	2.92778235025881e-6
C7FZZ4	746.8639960993455	-1.444442084381331	0.2763548214512212	49.417854170442865	1.8229819781817575e-9	4.733566052922377e-9
C7FZZ5	1876.9620489981335	0.11055744148044486	0.5171771449558579	12.68002350768711	0.026569108410718436	0.03212708514192879
C7FZZ6	171.46561742634245	-3.3658665151237757	0.33804996426029404	227.43511614850055	3.792390181879424e-47	4.971883872473747e-46
C7FZZ8	587.6446426657636	-0.856550389106108	0.3175210903775547	46.77504680236552	6.314125784194832e-9	1.5619076506815438e-8
C7FZZ9	1206.9781420949835	0.15603314418885772	0.30742292672220156	27.243755668875224	5.113374724625097e-5	8.411819486324591e-5
C7G000	13432.692924207446	-0.9929529143986644	0.5381911341044754	148.231097273435	3.176972878162887e-30	2.496592553044951e-29
C7G001	301.37838412580703	0.2634905115575954	0.2830813758227635	40.54095874310792	1.1615207244067055e-7	2.5379535861118367e-7
C7G003	53.55243849466499	1.0668868659775084	0.41151108396114006	30.967851729513	9.50515397492065e-6	1.691191100089287e-5
C7G004	925.4867220552582	1.3567475666904267	0.27359998642732025	46.59444593381812	6.872513774268092e-9	1.6914406028535278e-8
C7G005	559.2108961148375	-1.7895430888136836	0.28940094999518323	49.62144966878975	1.656321514156234e-9	4.318612399738905e-9
C7G006	649.9659562848377	1.5190218094721053	0.43201600710326404	28.412337205053973	3.022892471973124e-5	5.0941159954852314e-5
C7G007	6121.1499437818675	1.262230128419705	0.3293933355793308	172.13633250460794	2.554139585113642e-35	2.4167304855258143e-34
C7G008	5.090802790783892	1.0150088633730643	0.7262171273498931	14.60052274059116	0.012212833511953956	0.015395040572736123
C7G009	1511.9151648182412	1.5209996530443322	0.30356230976917425	129.70782587120806	2.745219195154929e-26	1.859838254225455e-25
C7G011	0.508579499208102	-0.11220486082056469	2.453000168349716	3.803071450954981	0.5781028337188027	0.6013459698904629
C7G013	11.018403380000528	-1.340941923433049	0.6336006913763065	24.077725903794203	2.0977163690822037e-4	3.235225346182791e-4
C7G014	333.92136293183546	0.7148813110125631	0.5824867807567071	14.938443097791492	0.010628624773994753	0.013477352900942086
C7G015	136.6401800272261	-0.22481348167924214	0.36284104212394186	40.789594032924555	1.034734086494728e-7	2.2729735551459509e-7
C7G018	396.6941014234899	0.06894502706142144	0.4539623999122263	25.0357672301065	1.371354758112318e-4	2.1610388133207355e-4
C7G020	3494.286417018639	1.3012514468724297	0.249238944603117	46.974179871714284	5.750744453260151e-9	1.4288152131493731e-8
C7G021	689.3692775227278	0.8886267373522152	0.25240126623108	153.8580190775573	2.0141643197990407e-31	1.6573124537780254e-30
C7G022	3209.7701153325547	-0.687511197479797	0.26915692240207423	125.0002031674207	2.7360017764565027e-25	1.7675099534152953e-24
C7G023	411.8417697215464	-0.15140844493646688	0.5155545950246276	17.762277101200084	0.003259578034696247	0.00438885484973369
C7G025	1968.568439103655	-0.13797373570139246	0.28512800372169583	36.61531693291886	7.152747117376996e-7	1.4373935154638836e-6
C7G026	325.5669642535784	-0.16177207271973704	0.23267362630354851	19.17357279014857	0.0017841552013601687	0.0024776463583260425
C7G027	46.46182099752258	-0.8415361871907958	0.32007097738477464	10.158239737672119	0.07087376100849356	0.0813904636176664
C7G028	4406.066226072368	0.4734543180106666	0.28680594074151305	9.763034112154628	0.08223485045929099	0.0938737592741624
C7G030	1389.8755936023363	1.1160252182233843	0.3689308729602136	40.31419349063896	1.29059621222163e-7	2.8062476713572635e-7
C7G031	59.43544510635667	-2.025650484218466	0.8737250152219705	41.70119672259344	6.770100627243637e-8	1.5110345450803623e-7
C7G032	98.70351371213296	0.10569858614321817	0.3199607530451022	43.19351059862251	3.375947784503907e-8	7.757943943321466e-8
C7G034	4733.386378414995	1.8411602933398699	0.3465922047981756	37.821248679064354	4.0984117535514116e-7	8.463097800711234e-7
C7G035	261.27217662174587	-0.43397931979606086	0.2980594410519335	31.677181665563353	6.882931825879352e-6	1.2436417474189227e-5
C7G036	387.9674323578345	-0.5462162367549094	0.38142910690327475	10.61478109493487	0.05957591642628759	0.0690230006319055
C7G038	129.12850685747176	-3.4594274701071894	0.46449979416618176	127.29760588277617	8.910855556702532e-26	5.895254716975962e-25
C7G039	240.71481455736537	-0.6513931395186011	0.34031121081028304	56.865688127210376	5.3897770903803104e-11	1.584680274912531e-10
C7G041	161.95186198827034	0.33629974656275513	0.35620670940175636	38.17956152364016	3.472460367600609e-7	7.231873030793335e-7
C7G042	1146.4523339268517	4.811482005015092	0.5704575746824901	88.14500398010267	1.647655716486539e-17	7.405807964451244e-17
C7G044	3628.3566334387847	0.8139916510848625	0.23993282472727626	76.11540560929194	5.442261359532376e-15	2.1165574414844868e-14
C7G045	144.99756870547267	0.19818188045633883	0.33745307047673084	32.656677164921206	4.402753353914571e-6	8.132072973578026e-6
C7G046	826.8874858138294	-1.3986053612943246	0.5241061285909557	25.582692668681887	1.0749780340509834e-4	1.7139163028758684e-4
C7G047	982.2375110281893	-1.0766776003755145	0.2565895743090058	163.3836341351536	1.8805113388386795e-33	1.6715482946307965e-32
C7G049	3.1401069170922806	5.042256397421305	1.2570486256826683	38.249545768557226	3.361806623225592e-7	7.015061512053247e-7
C7G050	282.5169800615168	-0.20372434445775228	0.37166956840401677	3.7979883634556018	0.5788517064235735	0.6020080228665788
C7G051	30246.973207216008	-1.3881454173665695	0.2985709701658312	40.682375859059505	1.087622708245117e-7	2.3837787657076835e-7
C7G054	287.16922450398755	1.5218009038221825	0.32138428304462807	42.86504543653598	3.9352621091064535e-8	8.987333145125634e-8
C7G055	33483.89776439974	-5.2843153783990235	0.3412613070816284	315.1835827821996	5.439336472295516e-66	1.120398710668409e-64
C7G056	4177.777808324555	-0.32133874961409126	0.28963183625048766	48.502286289751225	2.804787083123832e-9	7.156282622043679e-9
C7G057	318.1887152745171	2.7147466451641518	0.27694652433006717	129.3477814596361	3.2732307574689064e-26	2.2091729453843387e-25
C7G059	18.162722849798953	4.46180138401583	0.6001172680915117	125.1341815338377	2.5627729515281933e-25	1.66262029580972e-24
C7G060	0.02959908654213175	-0.11219765576301521	5.201394295456736	-1.3006120242798502	1	1
C7G061	484.5974765894443	0.8711969464932822	0.23564883066410736	24.70599655426753	1.5877610274416895e-4	2.483064442243822e-4
C7G062	1047.1423334167418	1.7753125703395274	0.3814315378128791	40.3947184237266	1.2432022864526782e-7	2.7082351078532227e-7
C7G064	0.21623723518565097	0.609086487663698	4.16106406114987	0.6140281769741271	0.9873519502475245	0.9976912018020033
C7G065	2595.6208109918775	6.086099743066432	0.3821306815459252	401.42729694723164	1.460968151547168e-84	4.67117309588708e-83
C7G067	551.1088931722402	-2.1840929033733993	0.3646977717875748	139.0615639224397	2.8322364413248757e-28	2.0878241240902095e-27
C7G068	544.2577515068002	0.4154190474537234	0.2856408162424585	29.265756432011074	2.0563498007697112e-5	3.526911563818155e-5
C7G069	112.19989032633482	0.7694553209184819	0.26058648124211053	164.58857250620338	1.0407719672514164e-33	9.336439314262914e-33
C7G070	718.3380525608108	-0.14842327441886397	0.3758994233175818	77.15103517790754	3.3072910090037964e-15	1.3028464140286746e-14
C7G071	493.56064199718713	-2.696269266896755	0.3987521825643582	92.71889433675483	1.802576722365063e-18	8.607846309965309e-18
C7G073	21.59597149905993	-0.46111441141948506	0.4983700640418839	11.60185335466798	0.04066991870615039	0.048192886299543845
C7G074	607.7867101285509	-1.8770398755889486	0.41314816768894336	46.88817309700977	5.987645717096791e-9	1.4842321980056407e-8
C7G075	83.4974082420313	0.7575449773924601	0.36313160695981667	20.128901755852013	0.0011819973525661433	0.001672661334831016
C7G076	240.6331360791586	6.966604790063359	0.42833364958088577	561.0449765934209	5.263404826442454e-119	4.0852412388424e-117
C7G077	10672.90689006289	7.3949811297012875	0.34636885755143576	685.8455645722895	5.643967812033285e-146	1.1406139478243116e-143
C7G078	9980.973317405695	6.853093158440409	0.3269419886303744	628.0535608926859	1.7530275203328947e-133	2.31810836670193e-131
C7G079	342.7947804483824	0.23240251234990011	0.25839556273759323	21.262178145983285	7.226749666902442e-4	0.0010491422564677699
C7G080	0.6838305665953878	-0.11219964467745107	2.1577326156784107	7.643949351607517	0.1769807790182726	0.19449052617098672
C7G081	438.556615226185	-1.4369116143199365	0.34147916280682716	39.94562283259131	1.5315516093977927e-7	3.3080155854526635e-7
C7G082	465.8319858540406	0.8597266758880994	0.43321042968704554	11.101431928586635	0.04940556570720912	0.05783420921201277
C7G083	1445.008011223504	0.5560569257219755	0.3250747073737102	36.578634357517274	7.274783475867177e-7	1.4605474378634178e-6
C7G084	358.3488064325952	-0.0056331895159393965	0.814342199117479	8.091813081306327	0.1512476911820232	0.1675992158339179
O00780	18085.336012337655	0.35848302030551815	0.4154426728704872	3.7474860096170914	0.5863134687200826	0.6095315503698733
O00835	1945.639323342487	-0.8628554685795121	0.3192258320542804	22.26319801323001	4.665811981255692e-4	6.928533499407974e-4
O00841	1726.304772342145	6.2281440998049735	0.4873813944668341	284.6670041235894	1.9780567257297201e-59	3.4172525144017794e-58
O00897	4157.701008214156	0.4752761159412132	0.22719437908438153	46.36013133845216	7.670969741387535e-9	1.87845809099227e-8
O00899	6360.60711397348	0.7921771375197578	0.3428602029774696	18.35858839680799	0.002528995495832436	0.00345246887023467
O00909	114794.4275108513	1.1448035265137677	0.27021315906017956	39.50812657567644	1.876333955617781e-7	4.020286657055822e-7
O00910	4395.372837484395	0.4579001100757247	0.4483978032602409	3.2359945768475313	0.663654217720386	0.6856095993444303
O15692	7991.407435091795	-0.21428442756070032	0.36071932903507614	9.09012877427557	0.10552277646039922	0.11894911162569312
O15706	26864.73508687089	-1.323286613113107	0.548141949293019	121.48193904357112	1.5233460680306484e-24	9.586697846460797e-24
O15733	245.3485436728515	-1.4521194138392577	0.4019440435552294	45.390502140075796	1.208424774267354e-8	2.9008152750286038e-8
O15736	1606.8611023250448	0.29137046555355167	0.3187650340957742	11.08556580739031	0.04970961239210752	0.05815834607666452
O15743	2651.8226118748194	1.8836966947210296	0.3455532882102213	69.0294780051662	1.6313381509625288e-13	5.751567786359331e-13
O15744	8199.158065103633	-0.6277477430170062	0.34920798577916795	8.764773187128583	0.11882247969352445	0.1331144838403243
O15746	1257.6157812969223	0.42658832878538283	0.30095120432262207	32.61801057362021	4.481203413198121e-6	8.264147685737787e-6
O15755	4860.8752829929035	-1.6181783091315922	0.275419062409647	66.6356529921863	5.128994668116644e-13	1.7440210123872181e-12
O15757	4699.750504961789	1.7174173434428814	0.3902479644926924	34.97710542594575	1.5205633898597556e-6	2.95585380558763e-6
O15816	2515.1038430990498	0.7270653971987737	0.3486052802745842	51.4883408109481	6.868806996036391e-10	1.8457549356383786e-9
O15818	563.0184801797544	-0.8581120199510774	0.8836983833429319	5.310377067037393	0.37918678294744856	0.4018471981943328
O15819	24635.71145932448	0.8807791015687012	0.4385705569407186	6.620069176020252	0.2504636903576198	0.27062610586305513
O15916	12.238215842235872	0.1756788303344747	0.5698070269497271	41.19014342817749	8.588431482921437e-8	1.8990646080423516e-7
O44007	2606.2247250490577	-0.7314006080889701	0.27778668445593363	18.440060186709502	0.0024425670156206763	0.0033417212037697105
O60950	1347.2612879690157	0.5033801163593498	0.33694956861536657	52.16071842270861	5.000446512708314e-10	1.3628443409063295e-9
O60952	27070.06096735928	0.871684459607046	0.5285881657651986	103.44576697280587	9.918771186558308e-21	5.251604457697777e-20
O60999	3236.2160859818287	2.06842395401936	0.3297096502133646	39.579111302904096	1.8155484578278786e-7	3.8939406351210266e-7
O61122	5149.632822111094	1.6170411974270753	0.49410642316819525	28.768721296113767	2.5740004644347397e-5	4.366506014342809e-5
O61125	3236.1978651458194	0.18800741430700288	0.35657256113447167	5.378115148008305	0.3714961389122441	0.39412590569423994
O76173	14892.46889872501	-0.07279054481235596	0.3686847898305367	27.486388772861176	4.5855462573740326e-5	7.587793289469066e-5
O76187	1849.2148259991375	-2.291876400432024	0.340003118934252	88.64266763599346	1.2953461406356404e-17	5.856670541303649e-17
O76329	673.5996723909307	3.0082333530103265	0.49234279050565566	124.51544585181819	3.466483188029994e-25	2.227324620695217e-24
O76542	7169.756955499895	1.152339453956238	0.34185228682162644	42.99024169832256	3.711942172247001e-8	8.500879325836568e-8
O76734	5277.423833064335	2.0291640320056437	0.44394388378532257	26.215711313979625	8.103751439380806e-5	1.3093872630443176e-4
O76740	1636.063187456616	-3.0162927494690956	0.37747561915122746	125.90821497380779	1.7562429067202438e-25	1.145622276119399e-24
